2025-04-21 23:47:01	7700000
2025-04-21 23:52:06	7700000
2025-04-22 03:13:01	7700000
2025-04-22 06:50:04	7700000
2025-04-22 09:37:20	7700000
2025-04-22 15:38:01	7800000
2025-04-22 18:49:22	7800000
2025-04-22 21:31:41	7800000
2025-04-23 03:13:57	7800000
2025-04-23 06:50:40	7800000
2025-04-23 09:37:59	7800000
2025-04-23 13:37:06	7800000
2025-04-23 15:40:16	7800000
2025-04-23 18:52:42	7800000
2025-04-23 21:31:54	7800000
2025-04-24 03:15:34	7800000
2025-04-24 06:51:40	7800000
2025-04-24 09:38:17	7800000
2025-04-24 13:37:42	7800000
2025-04-24 15:40:19	7800000
2025-04-24 18:49:41	7900000
2025-04-24 21:33:19	7900000
2025-04-25 03:15:13	7900000
2025-04-25 06:50:52	7900000
2025-04-25 09:35:58	7900000
2025-04-25 13:34:59	7900000
2025-04-25 15:37:02	7900000
2025-04-25 18:48:46	7900000
2025-04-25 21:31:49	7900000
2025-04-26 03:09:32	7900000
2025-04-26 06:45:24	7900000
2025-04-26 09:30:57	7900000
2025-04-26 13:05:23	7900000
2025-04-26 15:31:52	7900000
2025-04-26 18:42:34	7900000
2025-04-26 21:28:26	7900000
2025-04-27 03:16:12	7900000
2025-04-27 06:46:33	7900000
2025-04-27 09:31:01	7900000
2025-04-27 13:05:49	7900000
2025-04-27 15:31:46	7900000
2025-04-27 18:43:34	7900000
2025-04-27 21:29:01	7900000
2025-04-28 03:30:14	7900000
2025-04-28 07:01:24	7900000
2025-04-28 11:29:01	7900000
2025-04-28 13:51:10	7900000
2025-04-28 15:38:48	7900000
2025-04-28 18:50:09	7900000
2025-04-28 21:31:04	7900000
2025-04-29 03:15:20	7900000
2025-04-29 06:51:34	7900000
